id,text,HS,TR,AG,original_text
23426,"#Spain, the place where people who have entered the country #illegally, sometimes using force, and who carry out illegal sales activities, without licenses, without papers of any kind and breaking all the laws, have a union! Meanwhile, the #autonomous are crushed.",1,0,1,"#Espana , el lugar dónde gente que ha entrado #ilegalmente en el pais, a veces utilizando la fuerza, y que realizan actividades de venta ilegal, sin licencias, sin papeles de ningún tipo y saltandose todas las leyes, ¡tienen un sindicato!. Mientras, los #autónomos son machacados."
23427,@icmp_0 @lachicaperoncha @MaEmiliaSoria SHUT UP PUTA DEL ORTO BECAUSE YOU DON'T GO TO YOUR MOTHER'S RECALCATED SHELL,1,1,1,@icmp_0 @lachicaperoncha @MaEmiliaSoria CALLATE PUTA DEL ORTO XQ NO TE VAS A LA RECALCADA CONCHA DE TU MADRE
23428,"Because when their girlfriend is a bitch and a bitch, they bring children like queens and when they treat them nice and pretty they are fucking bastards. I don't understand",1,0,1,"Porque a los niños, cuando su novia es cabrona y perra las traen como reynas y cuando los tratan biek y bonito son unos cabrones de la mierda. No entiendo"
23430,What to do to make a woman's eyes shine? Put a flashlight in her ear. #NoBrain #NoRights #NoDick,1,0,0,¿Qué hacer para que a una mujer le brillen los ojos? Ponerle una linterna en la oreja. #SinCerebro #SinDerechos #SinPolla
23431,Give an illegal immigrant a super 8 and you feed him for a day. Deport him and you'll never have to feed him again. - Imperivm 20:22,1,0,1,Dale super 8 a un inmigrante ilegal y lo alimentarás por un día. Deportalo y jamás tendrás que alimentarlo de nuevo. - Imperivm 20:22
23432,"I understood the difference between stalking, rape, and flirting until the fire nation struck.",0,0,0,"Entendía la diferencia entre acoso, violación y coqueteo hasta que la nación del fuego atacó."
23433,"""The correct word is """"refugees"""" because the term """"exile"""" has specific connotations https://t.co/PyT33xMg7y""",0,0,0,"""La palabra correcta es """"refugiados"""", porque el término """"exiliado"""" tiene connotaciones específicas https://t.co/PyT33xMg7y"""
23434,"Regional government wants to impose Islamic religion in schools in Spain https://t.co/W4tYRkXXzp ""The leftist government of the Valencian Community has decided to undertake a project so that Islam is taught in schools in this Spanish region..."" Click here !",0,0,0,Gobierno regional quiere imponer religión islámica en escuelas de España https://t.co/W4tYRkXXzp  “El gobierno izquierdista de la Comunidad Valenciana ha decidido emprender un proyecto para que el islam se enseñe en las escuelas de esta región española…”  Haz clic aquí!
23435,"But it's against pure sudaca, so joke https://t.co/fLAAahxjTd",1,1,0,"Pero es contra puro sudaca, asi que chiste https://t.co/fLAAahxjTd"
23436,"But shut up the fucking existence, damned calf. https://t.co/k4Wop89tEK",0,0,0,"Pero cállate la puta existencia, becerro maldito. https://t.co/k4Wop89tEK"
23437,@JorgeTorres210 TALK TO ME IMBECIL? I DON'T HEAR YOU I LIVE IN PARADISE I AM A GOD NOT LIKE YOUR BITCH THIRSTY FOR COCK I GLOVE YOU AND I GOT YOU,1,1,1,@JorgeTorres210 TALK TO ME IMBECIL? NO TE OYGO VIVO EN EL PARAISO SOY UN DIOS NO COMO TU PERRA SEDIENTA DE POLLA TE PEGO UN GUANTASO Y TE D
23438,"In 2017 Jonas Gutierrez played for DYJ la Sudaca, and could not do it for CAI in the same edition. Requena shouldn't even have been included in the list, so go to Paraguay right now.",0,0,0,"En 2017 Jonas Gutierrez jugó para DYJ la Sudaca, y no pudo hacerlo para CAI en la misma edición. Requena ni debió ser incluido en la lista, asi que vayan a Paraguay ya mismo."
23440,@freechipsy THAT WOMAN IS A BITCH,1,1,1,@freechipsy ESA MUJER ES UNA ZORRA
23441,"What the hell do they have in their head when they believe that a rape or harassment situation that they are being told IS A LIE????? I mean, they are fucking people",0,0,0,"Que mierda tienen en la cabeza cuando creen que una violacion o situacion de acoso que les estan contando ES MENTIRA????? O sea,son joda gente"
23442,"With what is falling, UCO, immigration, Gurtel Valenciano, I use Falcon, Dédazo decSanhes, concessions to nationalists etc and the most bloody thing is Casado's master's degree? small piece of independent press crap",0,0,0,"Con lo que está cayendo, UCO, inmigración, Gurtel Valenciano, uso Falcon, Dédazo decSanhes , concesiones a nacionalistas etc  y lo más sangrante es máster de Casado? menuda mierda de prensa independiente"
23443,"Stop fucking around, stupid. You are the bitch who sleeps with anyone even if they give her ten cents. https://t.co/yCe73qIbmE",1,1,1,"Deja de estar chingando, estúpida. Tú eres la zorra que se acuesta con quien sea aunque le den diez centavos. https://t.co/yCe73qIbmE"
23445,"Your wife is a whore, call the remicero, look, guanpudo, you have a mother whore, haha",1,1,1,Tu mujer es una puta lliama al remicero fijate guanpudo tenes una mama puta jaja
23447,"@sehzadeselim_mx Harassment, am I not here to give you love, strength and understanding? You are the one who turns elsewhere, if you can avoid it, do it. #WindowOttoman",0,0,0,"@sehzadeselim_mx ¿Acoso no estoy yo aquí para darte amor, fuerza y comprensión? Tú eres el que voltea a otra parte, sí puedes evitarlo, hazlo. #VentaneandoOtomano"
23448,-always going the wrong way -the whore who gave birth to him are all diagonal Carla shut up I was already hot papucho,0,0,0,-siempre yendo en contramano -Son todas diagonales la puta que lo parió Carla cállate Ya estaba re caliente papucho
23449,The Zayed Prize international competition carried out by the government of the United Arab Emirates rewards the best sustainable projects and ideas with millionaire resources promoting the concepts of the SDGs. There is little left to register the projects. https://t.co/eV5yEWWEW8 https://t.co/3uoKl27TjA,0,0,0,El concurso internacional Premio Zayed que realiza el gobierno de Emiratos Árabes premia los mejores proyectos e ideas sostenibles con millonarios recursos fomentando los conceptos de los ODS. Falta poco para inscribir los proyectos. https://t.co/eV5yEWWEW8 https://t.co/3uoKl27TjA
23451,you are a moralfag @sanchezcastejon I hope that all those fucking Moors that enter our country put them to work extracting oil for US and then return them to their homeland: NUKETOWN(CALL OF DUTY BLACK OPS 2: Zombies),1,0,1,eres un moralfag @sanchezcastejon espero que todos esos putos moros que entran a nuestro pais los pongas a trabajar sacando petroleo para NOSOTROS y luego los devuelvas a su tierra natal: NUKETOWN(CALL OF DUTY BLACK OPS 2: Zombies)
23452,bitch I hate the shrill voice of the bitch from Spotify SHUT UP FOR FVAOR NO ONE IS GOING TO PAY THAT,1,1,1,puta q odio la voz chillona d la perra d Spotify CÁLLATE POR FVAOR NADIE VA A PAGAR ESO
23453,@LailaGermanotta He deserved 3 Oscars for that scene alone. The fairy godmother is THAT SLUT,1,1,1,@LailaGermanotta Se merecía 3 oscars solo por esa escena. La hada madrina es ESA ZORRA
23454,"""Severus, after all this time?"" -It's never a bad time to show your dick.",0,0,0,"–Severus, ¿después de tanto tiempo? -Nunca es mal momento para enseñar la polla."
23455,@ximeenavega Bitch always oe' Don't forget what you've always wanted to teach me and I don't learn by message haha,1,1,1,@ximeenavega Puta siempre oe' No te olvides lo que siempre me has querido enseñar y por mensa no aprendo jaja
23456,"-Africans jump over the fence of Ceuta armed and injure 22 Civil Guards. -Manteros who do not pay taxes and ruin businesses, take control of Barcelona, ​​their Mayor allows it. -Tourist defends a woman, the manteros beat her up. Feminism is silent. https://t.co/lVbA33OGk0",1,0,0,"-Africanos saltan la Valla de Ceuta armados y hieren a 22 Guardias civiles. -Manteros que no pagan impuestos y arruinan a los comercios, toman el control de Barcelona, su Alcaldesa lo permiten. -Turista defiende a una mujer, los manteros le pegan una paliza. El feminismo calla. https://t.co/lVbA33OGk0"
23457,Sometimes it makes me want to kick you in the face 😒😡,0,0,0,A veces me da ganas de pegarte un patazo en la cara 😒😡
23458,My brother came home full of hickeys and the first thing my aunt tells him is that the girlfriend is a whore HAHAHAHAHAHAHA ke,1,1,1,Mi hermano llego a casa lleno de chupones y lo primero que le dice mi tia que la novia es una puta JAJAJAJAJAJAJ ke
23459,"It is not justifiable but... he is harassed by independentistas showing him yellow ties and says that ""it cannot be allowed"" for this to happen in the campaign... and that there are candidates in prison can it be allowed? https://t.co/HEj89QYm4T",0,0,0,No es justificable pero... sufre el acoso de independentistas enseñándole lazos amarillos y dice que 'no se puede permitir' que eso pase en campaña... y ¿que haya candidatos encarcelados sí se puede permitir? https://t.co/HEj89QYm4T
23460,@Mierdalocapriau It is that there are people who are provoking. Those fucking people who are dedicated to showing their faces... don't they make you want to break it? To me a lot... they shouldn't go teaching it because then one can't contain it and it rains hosts,0,0,0,@Mierdalocapriau Es q hay gente que va provocando. Esa puta gente que se dedica a enseñar la cara... no te dan ganas de partírsela? A mí mucha... deberían no ir enseñándola porq luego una no se puede contener y llueven hostias
23461,Wey shut up later you cry because they pull your hair psh whore,1,1,1,Weyy callate luego lloras porque te jalan el pelo psh puta
23462,"I read that it is very difficult to expel illegal immigrants because it is impossible to know where they come from, however, they all have mobile phones. Is it so difficult to find out which countries they make their calls to?",1,0,0,"Leo que es muy complicado expulsar a los inmigrantes ilegales porque es imposible conocer su procedencia, sin embargo, todos tienen teléfonos móviles ¿tan difícil es averiguar a qué países hacen sus llamadas?"
23463,"@magihenriquez_ but I'm going there at around 12:30, bitch bitch you don't deserve me to bring you pizza",1,1,1,"@magihenriquez_ pero voy como a las 12:30 por ahi, puta zorra no te mereces que te lleve pizzas"
23464,@Alddo__ Shut up crazy the whole year was backwards whore,1,1,1,@Alddo__ Cállate loca todo el año fue al revés puta
23465,"@MaaleLanda2 Hahaha shut up bitch, I would never do that",1,1,1,"@MaaleLanda2 Jajaja callate perra, jamas haria eso"
23466,"How nice it is to see you grow and say 'that's my dick, the one I grew up with in Combat', you deserve this and many more things... You're great and you're going to go far ❤ @vignaflorenc_ https://t.co/4XZ60LuK17",0,0,0,"Que lindo es verte crecer y decir 'esa es mi polla, con la que creci en Combate', mereces esto y muchísimas cosas más... Sos grande y vas a llegar lejos ❤ @vignaflorenc_ https://t.co/4XZ60LuK17"
23467,"my cousin is showing me the videos where all the fart comes out rubbing another dude's ass memeo what a bitch I got, I love him to the dick",0,0,0,"mi primo me está enseñando los videos donde sale todo pedo restregándole el culo a otro vato memeo que perra me salió, lo amo a la verga"
23468,"They call me a bitch for showing the cleavage, they really don't know what they have at home",1,1,1,"Que por enseñar el canalillo me llamen puta, enserio no saben lo que tienen en casa"
23469,"I started stalking and well I discovered that there are girls who have 9000 followers among those, Chinese, Japanese, Arabs, what the hell!!! 😂",0,0,0,"Me puse a  stalkear y bueno descubrí que hay chicas que tienen 9000 seguidores  entre esos ,chinos, japoneses, árabes, que carajoooo!!! 😂"
23470,They should beat you up and shut the fuck up forever https://t.co/zncjv32WFn,0,0,0,Tendrían que pegarte a ti la paliza y que te calles de una puta vez para siempre https://t.co/zncjv32WFn
23471,"When you don't think like the #feminazis want, you're a harasser/abuser/rapist.... 80% of the complaints of victimized women are false. #Femifashion https://t.co/PkqOGkjziV",1,0,0,Cuando no opinas como las #feminazis quieren sos acosador/abusador/violador.... 80% de las denuncias de mujeres victimizadas son falsas. #Femimoda https://t.co/PkqOGkjziV
23472,@LuciaV1llar Shut up bitch if you already have 20,1,1,1,@LuciaV1llar Cállate zorra si vos ya tenes 20
23473,@andygallego1 you are always a bitch,1,1,1,@andygallego1 tu eres d siempre zorra
23474,"Sub-Saharan heat wave, last week 600 Moroccans violently crossed the Ceuta fence, fuck Morocco, let them keep their shit, we don't want it here.",1,0,1,"Ola de calor subsahariano, la semana pasada 600 marroquíes cruzan la valla de Ceuta violentamente, joder con Marruecos, que se queden con sus mierdas, aquí no las queremos."
23475,@sanchezcastejon and the PSOE create the first concentration camp for refugees in Algeciras.,0,0,0,@sanchezcastejon y el PSOE crean el primer campo de  concentración para refugiados en Algeciras.
23476,"He didn't deserve any of this, the fucking motherfucker, everyone deserves to be happy 😭",0,0,0,"el no merecía nada de esto la puta madre, todos merecen ser felices 😭"
23477,Lost in the Gabacho recommended Gala Clothing By Karla Carrillo #boutique #tijuana #recomendacion #famosa https://t.co/GrCmxVMTQo,0,0,0,Lost en el Gabacho recomendado Gala Ropa By Karla Carrillo #boutique #tijuana #recomendacion #famosa https://t.co/GrCmxVMTQo
23478,".@Publico_Es: Karla (fictitious name) did not choose to leave #Honduras. In fact, she never wanted to leave. They decided for her. They gave him a 24-hour ultimatum. ""Either you leave or we will make mincemeat of you,"" they told him. @GironaAcull @CoordONGs @Girona_Cat @UN https://t.co/xpf1qcyEjE",0,0,0,".@Publico_Es: Karla (nombre ficticio) no eligió marcharse de #Honduras. De hecho, nunca quiso marcharse. Decidieron por ella. Le dieron un ultimátum de 24 horas. “O te marchas o te hacemos picadillo”, le dijeron.   @GironaAcull @CoordONGs @Girona_Cat @UN  https://t.co/xpf1qcyEjE"
23479,"Virtuous, Greek, tall, handsome, blond, beautiful expression. If the reverse is thundering for me. https://t.co/X5FN5ASIgV",0,0,0,"Virtuoso, griego, alto, guapo, güero, hermosa expresión. Si me anda tronando la reversa. https://t.co/X5FN5ASIgV"
23480,@angelic07790105 @Rubiu5 Shut up ugly bitch https://t.co/PPPoBTGu9a,1,1,1,@angelic07790105 @Rubiu5 Callate puta fea https://t.co/PPPoBTGu9a
23481,And you are a FUCKING SLUT #feminazi of which WOMEN should be ashamed (and many already are) https://t.co/HOKJW1uCCj,1,1,1,Y tú eres una PUTA ZORRA #feminazi de las cuales deberían avergonzarse (y muchas ya lo hacen) las MUJERES https://t.co/HOKJW1uCCj
23482,"@migracionpanama @Mitradel operating in multi-plaza restaurants with foreigners without PAPERS, until when THEY TAKE OUT THAT GARBAGE",0,0,0,@migracionpanama @Mitradel operativo en multi plaza restaurantes con extranjeros sin PAPELES.hasta cuando SAQUEN ESA BASURA
23483,#Dances: Contemporary - Afro - Flamenco - Arabs - Folklore - Salsa - Popular - Rhythmic Gymnastics - Circus (Kids) – Sensory Tango https://t.co/oGPD1DnQ9N,0,0,0,#Danzas: Contemporánea -  Afro - Flamenco - Árabes - Folclore - Salsa - Popular  - Gimnasia Rítmica - Circo (Niños) – Tango Sensorial https://t.co/oGPD1DnQ9N
23484,Finally. Now that it is lasting and that people can return to their homes #SudandelSur #Paz #Refugiados https://t.co/XRMicKfLV7,0,0,0,Al fin. Ahora que sea duradero y que la gente pueda volver a sus casas #SudandelSur #Paz #Refugiados https://t.co/XRMicKfLV7
23485,I doubted a scorpion almost as blond as me appeared in my bed,0,0,0,Dude un alacrán casi tan güero como yo apareció en mi cama
23486,Güera @cecy_gtz congratulations that you continue to have a wonderful time. I send you many kisses 😘 I love you lots ✌️,0,0,0,Güera @cecy_gtz muchas felicidades que te la sigas pasando de maravilla. Te mando muchos besos 😘 te quiero montones ✌️
23487,"Albert Rivera visiting the Melilla fence, now Casado will wear a bulletproof vest, and then Abascal dressed as Rambo.",0,0,0,"Albert Rivera visitando la valla de Melilla, ahora irá Casado con chaleco antibalas, y luego Abascal vestido de Rambo."
23488,"@elchiringuitotv Daisimo putisimo ASCO sons of bitches, you don't deserve anyone's respect",0,0,0,"@elchiringuitotv Dais putisimo ASCO hijos de puta, no mereceis el respeto de nadie"
23489,my brother: I AM NOT A FUCK RACIST DARE TO CALL ME THAT AGAIN my brother: on top of that we are Spanish and they give everything to the fucking Moors and blacks and they take our jobs and...,1,0,1,mi hermano: QUE YO NO SOY RACISTA JODER ATRÉVETE A LLAMARME ESO OTRA VEZ  mi hermano: encima que nosotros somos españoles y les dan todo a los putos moros y a los negros y nos quitan el trabajo y ...
23490,"WHY PUTA MADRE DO THEY HACK AND GET JOEL'S FOLLOW OUT OF PEOPLE WHO DID EFFORT AND DESERVED IT, WHY DON'T THEY GO AND HACK ANOTHER PERSON?? to those interested, to them",0,0,0,"POR QUÉ PUTA MADRE HACKEAN Y LE SACAN EL FOLLOW DE JOEL A PERSONAS QUE SI SE ESFORZARON Y SE LO MERECÍAN , POR QUE NO VAN Y LE HACKEAN A OTRA PERSONA ?? a las interesadas, a ellas"
23491,"@Pablo_Iglesias_ You are the least suitable person to talk about Spain as a country because you hate it...get the hell out of here with your Maduro Boss, you asshole!!",0,0,0,@Pablo_Iglesias_ Tu eres el menos indicado para hablar de España como patria porque la Odias...largate de una Puta vez con tu Jefe Maduro Gilipollas!!
23492,It sucks that they call me güera haha ​​thanks the vdd raise my spirits,0,0,0,Me mama que me digan güera jaja gracs la vdd suben mi ánimo
23494,This is how immigrants enter Spain with impunity... totally undocumented and uncontrolled... without a name... without identification or anything... https://t.co/SSiAKZ0nWc,1,0,1,así entran impunemente inmigrantes a España.. totalmente indocumentados e incontrolados...sin nombre ..sin identificación ni nada..https://t.co/SSiAKZ0nWc
23495,"After watching the news from Malaysia 🇲🇾, no wonder we have so many immigrants in the country. Everything is much easier here, even committing crimes! 😡",1,0,1,"Después de ver las noticias de Malasia 🇲🇾, con razón tenemos tanto inmigrante en el país.  Todo es mucho más fácil acá, incluso delinquir! 😡"
23496,I'm sick of putting up with idiots every day for real huh.,0,0,0,Estoy hasta la polla de aguantar a imbéciles diariamente de verdad eh.
23497,"""I think """"catalufo"""" is a good word to refer to separatists, not Catalans. Avoid something as long as """"catalan separatists"""". https://t.co/fT0pkOc7co""",0,0,0,"""Creo que """"catalufo"""" es una buena palabra para referirse a los separatistas, no a los catalanes. Evita algo tan largo como """"separatistas catalanes"""". https://t.co/fT0pkOc7co"""
23498,"Union La Calera Shares Points With Palestino! With goals from visiting Oliver Benitez (19'), and from local Carlos Nuñez (72') the cement team could only rescue a draw against the Arab team. https://t.co/mO3zuHCqgz",0,0,0,"¡Unión La Calera Reparte Puntos Con Palestino!  Con goles de la visita Oliver Benitez (19'), Y Del local Carlos Nuñez (72') El cuadro cementero solo pudo rescatar un empate contra el cuadro arabe. https://t.co/mO3zuHCqgz"
23499,@BlankaRota @_vickygzz @leylamalenb @reggiierocket @Ludbre1 @paulidraper Shut up whore,1,1,1,@BlankaRota @_vickygzz @leylamalenb @reggiierocket @Ludbre1 @paulidraper Callate puta
23500,fucking Moors so into everything,1,0,1,putos moros tan en to
23501,I cried like a fool after hitting my dog ​​but since she broke the wall she deserved it,0,0,0,Lloré como una estúpida después de pegarle a mi perra pero como rompió la pared se lo merecía
23502,"@RodrigoUprimny If a man chases a woman it is harassment; if the woman harasses the man, she is in love",0,0,0,"@RodrigoUprimny Si un hombre persigue a una mujer es acoso; si la mujer acosa al hombre, está enamorada"
23503,Today I want to denounce PUTO GUARRA PEOPLE WHO SMELL OF SWEAT AND CHORIZO AND GET ON THE BUS LEAVING ALL THE WORLD KO. Shame on you 🤬,0,0,0,Hoy quiero denunciaaaaaaar A LA GENTE PUTO GUARRA QUE HUELE A SUDOR Y CHORIZO Y SE SUBE AL BUS DEJANDO A TOL MUNDO KO. Shame on you 🤬
23504,@edufeiok Women own their bodies beyond what you and your fucking Catholic church think edu,0,0,0,@edufeiok Las mujeres son dueñas de su cuerpo mas alla de lo que vos y tu puta iglesia catolica piense edu
23505,"In other words, if the ass belongs to a girl you don't know, nothing happens, but if the girl is an acquaintance, then what a bitch, how little is wanted. I love myself more than you, be clear ♥️",0,0,0,"O sea si el culo es de una tía que no conoces no pasa nada pero si la chica es una conocida, entonces menuda zorra, qué poco se quiere. Me quiero más que vosotros, tenedlo claro ♥️"
23507,"Seriously, I'm fed up with Cepeda's dick, Raoul didn't deserve that nomination and you have me up to my pussy",0,0,0,"En serio estoy hasta la polla de Cepeda, Raoul no merecía esa nominación y me tenéis hasta el coño"
23508,"Painting 08/04/18. Ludwig Deutsch (1855-1935) Born in Austria, Deutsch was passionate about the Arab world, which is the highlight of his painting https://t.co/3afAko4DFD",0,0,0,"Pintura 04/08/18. Ludwig Deutsch (1855-1935) Nacido en Austria, Deutsch fue un apasionado del mundo árabe, que es lo más destacado de su pintura https://t.co/3afAko4DFD"
23509,"@el_pais You left because you have no fucking idea what a man of ideas is, you are a born fascist turncoat",0,0,0,@el_pais Tu te as ido por que no tienes ni puta idea de lo que es un hombre de idea tu eres un chaquetero fascista naci
23510,Happy New Year to everyone!! Except those sons of bitches who make the 'I haven't eaten since last year' jokes. You deserve lead in chest ❤❤❤,0,0,0,Feliz año a todo el mundo!! Menos a esos hijos de puta que hacen las bromas de 'no como desde el año pasado'. Mereceis plomo en pecho❤❤❤
23511,"@Ializar @lauradlcalle @VenACenarTV It is uncertain! You forgot about SLUT! But hey, if you're happy like that, go ahead! I'm not going to waste my energy on someone like you for someone like Carolina. I was just giving my opinion! It's not worth it. Good night",0,0,0,@Ializar @lauradlcalle @VenACenarTV Es incierto! Te olvidaste lo de ZORRA! Pero bueno si tú eres feliz así adelante! No voy há gastar mis energias cn alguien cm tú por alguien cm Carolina. Solo daba mi opinión! No me vale la pena. Buenas noches
23512,"@ErikaRojas__ Ah, sorry if they gave you a fav so shut the fuck up because I know where you live and it doesn't cost me anything to burn you and your dog alive but saving your brothers who I like cool (just kidding, it would also save your dog)",0,0,0,"@ErikaRojas__ Ah dos perdonas si pq le han dado fav así que callate la puta boca porque sé donde vives y no me cuesta nada quemarte viva a ti y a tu perro pero salvando a tus hermanos que me caen guay (es broma, también salvaría s tu perro)"
23513,"OF OUR WARS, THE MURDERERS TAEN US THEIR WARS IN OUR LANDS AND OURS IS WITH THE FRANCO DICTATORSHIP..... WE WILL TALK NOW HOW TO SOLUTE THE WHOLE WORLD HELP THE ARABS, ALL OF AFRICA, THIS US RUSSIA, EUROPE, ETC.. BUT SOLUTION BECAUSE THEY GO BACK TO THEIR LANDS https://t.co/odKgyCdSpr",1,0,1,"DE NUESTRAS GUERRAS, LOS ASESINOS NOS TAEN SUS GUERRAS EN NUESTRAS TIERRAS Y NUESTRA ES CON LA DICTADURA FRANQUISTA..... YA HABLAREMOS COMO SOLUCIONAR DEL TODO EL MUNDO AYUDA A LOS ÁRABES , TODA ÁFRICA, ESTO EEUU RUSIA, EUROPA, ETC... PERO SOLUCIÓN PORQUE VUELVAN A SUS TIERRAS https://t.co/odKgyCdSpr"
23514,"@salvameoficial Sow, envious, may your fucking life go very badly, you don't even deserve the water you drink https://t.co/yS3Og0w3tx",1,1,1,"@salvameoficial Cerda,envidiosa,que te vaya muy mal tu puta vida no te mereces ni el agua que bebes https://t.co/yS3Og0w3tx"
23515,"Question ❓ how do you say in Arabic, WOMEN AT THE WHEEL? https://t.co/hXDVB2WCjF",0,0,0,"Pregunta ❓ como se dice en árabe, MUJERES AL VOLANTE? https://t.co/hXDVB2WCjF"
23516,WE DON'T WANT MORE REFUGEES IN SPAIN. . PUT THE FUCKING ARMY ON THE FENCE OF MELILLA. . THEY ARE INVADING US. . THE DAY WE STOP SWALLOWING YOU WILL FIND OUT. . WMSTEOORAAFFWC! DEFEND EVROPE,1,0,1,NO QUEREMOS MÁS REFUGEES EN  ESPAÑA. . PONGAN AL PUTO EJÉRCITO  EN  LA  VALLA DE MELILLA. . NOS ESTÁN INVADIENDO. . EL DÍA  QUE  DEJEMOS DE  TRAGAR OS  VAIS  A ENTERAR. . WMSTEOORAAFFWC!  DEFEND EVROPE
23517,This @bunburyoficial jacket can now be yours and also for a good cause https://t.co/kP9srJQOCz @CatawikiES @sonoramaribera @CEARefugio #Musica #Solidaridad #Refugiados https://t.co/TFvBNhbNRi,0,0,0,Esta chaqueta de @bunburyoficial ya puede ser tuya y además por una buena causa https://t.co/kP9srJQOCz @CatawikiES @sonoramaribera @CEARefugio #Musica #Solidaridad #Refugiados https://t.co/TFvBNhbNRi
23518,".@NicolasMaduro @dcabellor @DrodriguezVen @TarekWiliamSaab @NestorReverol @vladimirpadrino @MaikelMorenoTSJ I join the request of Comrade @jmso722014 Out of Venezuela the Undocumented Colombians, Paramilitaries, Hitmen, and Smugglers https://t.co/uCVDTPY5Dn",1,0,1,".@NicolasMaduro @dcabellor @DrodriguezVen @TarekWiliamSaab @NestorReverol @vladimirpadrino @MaikelMorenoTSJ me uno a la petición del Camarada @jmso722014 Fuera de Venezuela los Colombianos Indocumentados, Paramilitares, Sicarios, y Contrabandistas https://t.co/uCVDTPY5Dn"
23519,@DJALEX_pr remix me Arabe!!!! Otherwise I download other djs hahaha,0,0,0,@DJALEX_pr remixame Arabe!!!! Sino descargo de otros djs jajaja
23521,We are already full in the delicacies of Isabella Arab tenderloin pizza sauce empanada hamburger tenderloin sandwich all homemade I wait for you in the countryside between… https://t.co/tnGhCUblPb,0,0,0,Ya estamos full en las delicias de isabella lomito árabe salsa para pizza empanada hamburguesa sándwich de lomito todo casero te espero en campo vía entre… https://t.co/tnGhCUblPb
23522,@PuTitaTrevi Both are beautiful but you are more my bitch,1,1,1,@PuTitaTrevi Las dos preciosas pero tu eres más mi perra
23523,A world war for immigrants lol It put their eyes out. My mother has joined two older gentlemen and they drop every pearl...,1,0,1,Una guerra mundial por los inmigrantes lol  Les sacaba los ojos. Mi madre se ha juntado con dos señores mayores y sueltan cada perla...
23524,"Come on, come on, the fucking motherfucker, we all gave it, I'm so happy, don't stop voting, I adore you, flower, you deserve everything in this life #Showmach2017",0,0,0,Vamos vamos la puta madre lo dimos todos estoy tan feliz no pare de votar te adoro flor te mereces todo en esta vida #Showmach2017
23525,@pgmenorca @paulagonu Maybe it sounds familiar to you says the daughter of a bitch if she knows you even without glasses look shut up,0,0,0,@pgmenorca @paulagonu Tal vez te suena dice la hija de la gran puta si te conoce hasta sin gafas mira callate
23526,"What a bitch touched you next door, get away from her — Shut up, you have no idea https://t.co/UPgZSlWMU4",1,1,1,menuda zorra te a tocado al lado alejate ya de ella — Callate no tienes ni idea https://t.co/UPgZSlWMU4
23527,"Here you have nothing to say, you handle your immigration as you want, it is your right, we here too, imitate the respect of your president and help in Haiti. Robert Copley and the visit to the country of the US congressmen https://t.co/Q4gVIxNJHQ via @DiarioLibre",0,0,0,"Aquí no tienen nada que opinar, ustedes manejan como quieren su inmigración, es su derecho, nosotros aquí también, imite el respeto de su presidente y ayude en Haití. Robert Copley y la visita al país de los congresistas estadounidenses https://t.co/Q4gVIxNJHQ vía @DiarioLibre"
23528,For God's sake listen to Arabic and ecko's freestyle how he breaks it,0,0,0,Por dios escuchen árabe y el freestyle de ecko como la rompe
23529,"As a child I was super fit, I did ballet, gymnastics, Hawaiian, Arabic dance, contemporary dance and I still went to the park on the swings. And right now, worth a good dick.",0,0,0,"De niña era súper fit, hacía ballet, gimnasia, hawaiano, danza árabe, danza contemporánea y todavía me iba al parque a los columpios. Y ahorita, valiendo un buen de verga."
23530,"There were 4 Arab empanadas in a container, I ate 2 out of pure letdown AND I REMEMBERED THAT MY UNCLE SEPARATED THEM TO TAKE TO WORK TOMORROW bpm bpm bpm",0,0,0,"habia 4 empanadas árabes en un taper, me comi 2 por puro bajón Y ME ACORDE QUE MI TÍO SE LAS SEPARÓ PARA LLEVARSE MAÑANA AL TRABAJO lpm lpm lpm"
23531,I listen to Arabic and it makes me want to be in Cheboli moving my ortho with my friends we,0,0,0,Escucho Arabe y me dan más ganas de estar en cheboli muviendo el orto con mis amigas we
23533,What is better to shit or fuck? Shit! because then you don't have to be kissing the drummer for half an hour.,0,0,0,¿Que es mejor cagar o follar? ¡Cagar! porque después no tienes que estar dandole besitos al bater durante media hora.
23534,"@DeluxeSabado @BelenEstebanM And stop yelling at people who dissent the truth in your fucking face, Maria the stone, shut up, you whore",0,0,0,@DeluxeSabado @BelenEstebanM Y deja de gritar a las personas que te disentir la verdad en tu puta cara maría la piedra callate ya so puta
23535,"Obviously I have come to your profile because of the tweet of the idiot who calls you a slut. I'm sure you already know that but you still... — thank you very much, we need more people who think like that ❤️❤️❤️ https://t. co/HJQScJkP4H",0,0,0,"Obviamente he llegado a tu perfil a causa del tweet del imbecil ese que te llama guarra Seguro que ya lo sabes pero aún así t l... — muchas gracias, hace falta mas gente que piensa asiii ❤️❤️❤️ https://t.co/HJQScJkP4H"
23536,@AgustinLaje And surely later they will denounce the poor men who tried to separate them for harassment and rape,0,0,0,@AgustinLaje Y seguro después denuncian por acoso y violación a los pobres hombres que trataban de separarlas
23537,@nicolastomas The whore Catalonia comes from my heart. Puta España was taught to me at school.,0,0,0,@nicolastomas El puta Cataluña me sale del corazón. El puta España me lo enseñaron en el colegio.
